species,country,in_degree,out_degree,total_degree,in_strength,out_strength,total_strength,betweenness,eigen_centrality,in_degree_norm,out_degree_norm,total_degree_norm
Turkeys,Guyana,1,0,1,1,0,1,0,8.869221957497254e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Haiti,1,0,1,4,0,4,0,0.0035476887829988943,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Lesotho,1,0,1,7,0,7,0,0.002232459947633108,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Liberia,1,0,1,1,0,1,0,0.005941773782529824,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Madagascar,1,0,1,7,0,7,0,0.04159241647770879,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Marshall Islands,1,0,1,1,0,1,0,6.658695071809555e-5,0.0056179775280898875,0,0.0028089887640449437
Turkeys,New Caledonia,1,0,1,1,0,1,0,0.0059417737825298265,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Papua New Guinea,1,0,1,1,0,1,0,6.676119522708868e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Republic of Moldova,1,0,1,6,0,6,0,0.0371799592143657,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Rwanda,1,0,1,4,0,4,0,0.0026423259353552365,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Samoa,1,0,1,1,0,1,0,8.869221957497223e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Sao Tome and Principe,1,0,1,1,0,1,0,0.002323915676968081,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Somalia,1,0,1,1,0,1,0,7.662996797086419e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Sudan,1,0,1,1,0,1,0,2.3724657118992922e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Sudan (former),1,0,1,1,0,1,0,0.003106361671128876,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Tajikistan,0,1,1,0,1,1,0,-0,0,0.0056179775280898875,0.0028089887640449437
Turkeys,Uruguay,1,0,1,1,0,1,0,5.67635109155275e-4,0.0056179775280898875,0,0.0028089887640449437
Turkeys,Vanuatu,1,0,1,1,0,1,0,9.078232053094088e-6,0.0056179775280898875,0,0.0028089887640449437
Goats,Netherlands (Kingdom of the),28,53,81,99,214,313,1921.2512906135412,0.23606325462926134,0.15135135135135136,0.2864864864864865,0.21891891891891893
Goats,United Arab Emirates,45,27,72,223,98,321,4743.89023922911,0.9173967092680768,0.24324324324324326,0.14594594594594595,0.1945945945945946
Goats,United States of America,17,51,68,42,171,213,4858.708430286582,0.05286068224281699,0.0918918918918919,0.2756756756756757,0.1837837837837838
Goats,France,20,47,67,89,207,296,2450.7407435799823,0.2986255311909831,0.10810810810810811,0.25405405405405407,0.1810810810810811
Goats,Germany,18,34,52,64,88,152,3096.0300095260927,0.1841961440765885,0.0972972972972973,0.1837837837837838,0.14054054054054055
Goats,South Africa,8,43,51,35,221,256,2036.1393514761028,0.017665564677095777,0.043243243243243246,0.23243243243243245,0.13783783783783785
Goats,Saudi Arabia,31,10,41,162,58,220,520.7058552424598,1,0.16756756756756758,0.05405405405405406,0.11081081081081082
Goats,Belgium,8,31,39,40,97,137,1276.832714195787,0.17415429751659378,0.043243243243243246,0.16756756756756758,0.10540540540540541
Goats,Spain,12,27,39,52,102,154,1324.5525608576515,0.21804578756708276,0.06486486486486487,0.14594594594594595,0.10540540540540541
Goats,United Kingdom of Great Britain and Northern Ireland,16,23,39,25,44,69,3462.377194939153,0.06719692351168789,0.08648648648648649,0.12432432432432433,0.10540540540540541
Goats,Austria,10,28,38,29,109,138,1108.9757448163243,0.105971873547332,0.05405405405405406,0.15135135135135136,0.10270270270270271
Goats,Australia,3,33,36,10,179,189,762.9848235098236,0.018421125427825685,0.016216216216216217,0.1783783783783784,0.0972972972972973
Goats,Thailand,22,13,35,61,29,90,2017.499351190045,0.05487274383685589,0.11891891891891893,0.07027027027027027,0.0945945945945946
Goats,Italy,20,14,34,149,27,176,587.3982766407253,0.41123611054663944,0.10810810810810811,0.07567567567567568,0.0918918918918919
Goats,Qatar,27,7,34,128,28,156,875.4271833043491,0.9489003683337928,0.14594594594594595,0.03783783783783784,0.0918918918918919
Goats,Niger,5,28,33,28,111,139,1068.1822760572763,0.009074324111939498,0.02702702702702703,0.15135135135135136,0.0891891891891892
Goats,Romania,10,23,33,33,83,116,1020.8775811640458,0.11943807376394713,0.05405405405405406,0.12432432432432433,0.0891891891891892
Goats,Russian Federation,14,19,33,51,42,93,823.7967115010592,0.11714748445819198,0.07567567567567568,0.10270270270270271,0.0891891891891892
Goats,Jordan,23,9,32,72,44,116,593.0554884398359,0.38352299130905343,0.12432432432432433,0.04864864864864865,0.08648648648648649
Goats,Kuwait,22,10,32,96,53,149,714.5381110332432,0.761313074276715,0.11891891891891893,0.05405405405405406,0.08648648648648649
Goats,Oman,23,9,32,104,96,200,347.17890051223935,0.6008078387665782,0.12432432432432433,0.04864864864864865,0.08648648648648649
Goats,Hungary,8,21,29,24,62,86,557.3291699996372,0.07288771004009749,0.043243243243243246,0.11351351351351352,0.07837837837837838
Goats,Bahrain,21,5,26,97,16,113,35.67603762090262,0.7473902051417742,0.11351351351351352,0.02702702702702703,0.07027027027027027
Goats,India,6,19,25,15,78,93,2110.7098427352635,0.025267266624397156,0.032432432432432434,0.10270270270270271,0.06756756756756757
Goats,Switzerland,7,18,25,45,76,121,428.7967510176527,0.17311998992222402,0.03783783783783784,0.0972972972972973,0.06756756756756757
Goats,United Republic of Tanzania,13,12,25,32,38,70,631.766797742598,0.06986003096941965,0.07027027027027027,0.06486486486486487,0.06756756756756757
Goats,Greece,12,11,23,53,58,111,188.5283614332527,0.18831553969174847,0.06486486486486487,0.05945945945945946,0.062162162162162166
Goats,Lebanon,15,7,22,57,22,79,99.58270895770897,0.1727113282736783,0.08108108108108109,0.03783783783783784,0.05945945945945946
Goats,Malaysia,15,7,22,69,22,91,1064.0600543176627,0.04058018919859597,0.08108108108108109,0.03783783783783784,0.05945945945945946
Goats,Uganda,13,9,22,36,35,71,877.26006623684,0.049930436108213905,0.07027027027027027,0.04864864864864865,0.05945945945945946
Goats,Bulgaria,11,10,21,35,23,58,161.38280005019132,0.11569558806158467,0.05945945945945946,0.05405405405405406,0.05675675675675676
Goats,Ethiopia,4,17,21,5,89,94,288.7284916064327,0.005580251645495223,0.021621621621621623,0.0918918918918919,0.05675675675675676
Goats,"China, mainland",9,11,20,23,48,71,647.6186050061052,0.005347193421106072,0.04864864864864865,0.05945945945945946,0.05405405405405406
Goats,Pakistan,9,11,20,15,26,41,1893.5294298924716,0.012537709713313331,0.04864864864864865,0.05945945945945946,0.05405405405405406
Goats,Czechia,3,16,19,8,39,47,10.042857142857141,0.025128745074323448,0.016216216216216217,0.08648648648648649,0.051351351351351354
Goats,Indonesia,9,10,19,20,31,51,514.7737019686388,0.016401482371968777,0.04864864864864865,0.05405405405405406,0.051351351351351354
Goats,Iran (Islamic Republic of),12,7,19,35,53,88,71.63063344422021,0.2937476736792323,0.06486486486486487,0.03783783783783784,0.051351351351351354
Goats,Egypt,10,8,18,15,15,30,636.0387304112554,0.034041579932319425,0.05405405405405406,0.043243243243243246,0.04864864864864865
Goats,Azerbaijan,13,4,17,35,7,42,493.49257620716406,0.06414341175787709,0.07027027027027027,0.021621621621621623,0.04594594594594595
Goats,Mali,4,13,17,8,49,57,399.93138528138525,0.03470863318558428,0.021621621621621623,0.07027027027027027,0.04594594594594595
Goats,New Zealand,2,15,17,14,36,50,385.8333333333333,0.004320386517414388,0.010810810810810811,0.08108108108108109,0.04594594594594595
Goats,Senegal,10,7,17,29,9,38,1304.625904068338,0.0850842654365984,0.05405405405405406,0.03783783783783784,0.04594594594594595
Goats,Cyprus,4,12,16,8,37,45,214.2652605706314,0.02521474078137669,0.021621621621621623,0.06486486486486487,0.043243243243243246
Goats,Georgia,9,7,16,14,14,28,233.8661182723296,0.02113589318766274,0.04864864864864865,0.03783783783783784,0.043243243243243246
Goats,Kenya,6,10,16,28,29,57,835.7486836834663,0.03855643910125408,0.032432432432432434,0.05405405405405406,0.043243243243243246
Goats,Ukraine,10,6,16,30,12,42,58.86587301587302,0.07315670148581067,0.05405405405405406,0.032432432432432434,0.043243243243243246
Goats,Canada,6,9,15,21,25,46,1600.832215185168,0.018194196972130348,0.032432432432432434,0.04864864864864865,0.04054054054054054
Goats,Myanmar,5,10,15,10,29,39,743.2431532209005,0.009726200529064179,0.02702702702702703,0.05405405405405406,0.04054054054054054
Goats,Poland,6,9,15,10,19,29,211.4361614379523,0.03203187886068465,0.032432432432432434,0.04864864864864865,0.04054054054054054
Goats,Serbia,11,4,15,21,24,45,375.2250000000001,0.06869792246167561,0.05945945945945946,0.021621621621621623,0.04054054054054054
Goats,Croatia,8,6,14,22,10,32,143.814507568455,0.05930186648829021,0.043243243243243246,0.032432432432432434,0.03783783783783784
Goats,Ireland,6,8,14,14,20,34,203.61713965858704,0.03861405095266343,0.032432432432432434,0.043243243243243246,0.03783783783783784
Goats,Rwanda,7,7,14,21,23,44,668.4204476079475,0.01785330517045925,0.03783783783783784,0.03783783783783784,0.03783783783783784
Goats,Yemen,8,6,14,49,7,56,122.84120879120879,0.2067081561518031,0.043243243243243246,0.032432432432432434,0.03783783783783784
Goats,Libya,12,1,13,34,1,35,410.94668664668666,0.10739583500820671,0.06486486486486487,0.005405405405405406,0.03513513513513514
Goats,Portugal,8,5,13,40,15,55,64.00785506763768,0.1705399037980651,0.043243243243243246,0.02702702702702703,0.03513513513513514
Goats,Bosnia and Herzegovina,10,2,12,25,2,27,73.85007361059996,0.05128885326074071,0.05405405405405406,0.010810810810810811,0.032432432432432434
Goats,Brunei Darussalam,11,1,12,38,3,41,185,0.02787014918702506,0.05945945945945946,0.005405405405405406,0.032432432432432434
Goats,Democratic Republic of the Congo,10,2,12,32,2,34,289.17235958485946,0.024752083336533063,0.05405405405405406,0.010810810810810811,0.032432432432432434
Goats,Namibia,4,8,12,17,54,71,203.0095764742505,0.00383669820740713,0.021621621621621623,0.043243243243243246,0.032432432432432434
Goats,Nigeria,10,2,12,29,10,39,610.4119921744923,0.012403579243750839,0.05405405405405406,0.010810810810810811,0.032432432432432434
Goats,Slovakia,4,8,12,10,17,27,182.66660561660566,0.023209496845109708,0.021621621621621623,0.043243243243243246,0.032432432432432434
Goats,Slovenia,4,8,12,7,26,33,21.06574790579367,0.018576023964874722,0.021621621621621623,0.043243243243243246,0.032432432432432434
Goats,Somalia,4,8,12,10,68,78,117.06450790309466,0.033155858373510955,0.021621621621621623,0.043243243243243246,0.032432432432432434
Goats,Sudan (former),6,6,12,10,15,25,405.59584946982613,0.02947494114458046,0.032432432432432434,0.032432432432432434,0.032432432432432434
Goats,Türkiye,8,4,12,19,9,28,88.06771561771563,0.03856632411144674,0.043243243243243246,0.021621621621621623,0.032432432432432434
Goats,Viet Nam,10,2,12,25,3,28,45.5256216006216,0.03237677203618397,0.05405405405405406,0.010810810810810811,0.032432432432432434
Goats,Zambia,6,6,12,30,8,38,1358.1459231589658,0.006326820385112773,0.032432432432432434,0.032432432432432434,0.032432432432432434
Goats,Albania,10,1,11,34,1,35,4.560353535353536,0.11634548783578243,0.05405405405405406,0.005405405405405406,0.02972972972972973
Goats,Angola,5,6,11,14,10,24,538.0009763364595,0.007091202904194816,0.02702702702702703,0.032432432432432434,0.02972972972972973
Goats,Armenia,7,4,11,10,7,17,180.6425931662334,0.033559878278759635,0.03783783783783784,0.021621621621621623,0.02972972972972973
Goats,Bangladesh,8,3,11,18,4,22,96.68164376473202,0.0759749702740029,0.043243243243243246,0.016216216216216217,0.02972972972972973
Goats,Brazil,2,9,11,6,11,17,462.4951936951937,0.0024559385905425705,0.010810810810810811,0.04864864864864865,0.02972972972972973
Goats,Ghana,8,3,11,26,5,31,196.04277593321717,0.01748467879561017,0.043243243243243246,0.016216216216216217,0.02972972972972973
Goats,Sudan,5,6,11,7,18,25,38.54322344322344,0.0506346330887186,0.02702702702702703,0.032432432432432434,0.02972972972972973
Goats,Burkina Faso,3,7,10,20,45,65,6.743589743589743,0.007582006195982787,0.016216216216216217,0.03783783783783784,0.02702702702702703
Goats,Denmark,2,8,10,6,17,23,170.74499510151685,0.02628376733411271,0.010810810810810811,0.043243243243243246,0.02702702702702703
Goats,Estonia,2,8,10,5,12,17,0,0.019950200775812717,0.010810810810810811,0.043243243243243246,0.02702702702702703
Goats,Latvia,5,5,10,7,6,13,83.95824986943843,0.016674471319851943,0.02702702702702703,0.02702702702702703,0.02702702702702703
Goats,Luxembourg,4,6,10,28,19,47,59.36443768542613,0.11855315443549812,0.021621621621621623,0.032432432432432434,0.02702702702702703
Goats,Mexico,3,7,10,15,23,38,253.77699522699524,0.013333159210757334,0.016216216216216217,0.03783783783783784,0.02702702702702703
Goats,Republic of Korea,4,6,10,6,9,15,312.3799977799975,0.0012705796627171754,0.021621621621621623,0.032432432432432434,0.02702702702702703
Goats,Republic of Moldova,7,3,10,12,16,28,4.777777777777778,0.02322642755955742,0.03783783783783784,0.016216216216216217,0.02702702702702703
Goats,Sri Lanka,3,7,10,4,13,17,591.8445294590407,0.002044646259824409,0.016216216216216217,0.03783783783783784,0.02702702702702703
Goats,Syrian Arab Republic,2,8,10,5,36,41,9.923809523809524,0.09087530968658733,0.010810810810810811,0.043243243243243246,0.02702702702702703
Goats,Belarus,6,3,9,14,5,19,10.583333333333332,0.015883427248365754,0.032432432432432434,0.016216216216216217,0.024324324324324326
Goats,Japan,4,5,9,10,5,15,127.12525970761266,0.0017884954128520073,0.021621621621621623,0.02702702702702703,0.024324324324324326
Goats,Kazakhstan,6,3,9,26,8,34,131.43257575757576,0.03246062698756041,0.032432432432432434,0.016216216216216217,0.024324324324324326
Goats,Benin,5,3,8,23,5,28,1044.9808261183261,0.01864991245243029,0.02702702702702703,0.016216216216216217,0.021621621621621623
Goats,Bolivia (Plurinational State of),6,2,8,7,2,9,357.4857104883422,0.018376781415010767,0.032432432432432434,0.010810810810810811,0.021621621621621623
Goats,Botswana,3,5,8,29,11,40,414.51291763791744,0.005777144238474672,0.016216216216216217,0.02702702702702703,0.021621621621621623
Goats,Burundi,6,2,8,24,3,27,6.173015873015872,0.022840883205061818,0.032432432432432434,0.010810810810810811,0.021621621621621623
Goats,Djibouti,2,6,8,13,31,44,16.211904761904762,0.001983355372317748,0.010810810810810811,0.032432432432432434,0.021621621621621623
Goats,Israel,6,2,8,6,4,10,133.5176415230123,0.01779018762513429,0.032432432432432434,0.010810810810810811,0.021621621621621623
Goats,Lithuania,3,5,8,7,10,17,8.337301587301587,0.020700173118730528,0.016216216216216217,0.02702702702702703,0.021621621621621623
Goats,Singapore,6,2,8,22,11,33,1,0.013108915167387304,0.032432432432432434,0.010810810810810811,0.021621621621621623
Goats,Uzbekistan,8,0,8,28,0,28,0,0.03171900360881265,0.043243243243243246,0,0.021621621621621623
Goats,Argentina,5,2,7,9,3,12,142.47222222222223,0.0022803030470219397,0.02702702702702703,0.010810810810810811,0.01891891891891892
Goats,Côte d'Ivoire,6,1,7,16,1,17,447.94606782106786,0.006415235294896541,0.032432432432432434,0.005405405405405406,0.01891891891891892
Goats,"China, Taiwan Province of",5,2,7,11,2,13,117.33650238650243,0.0034452256248976416,0.02702702702702703,0.010810810810810811,0.01891891891891892
Goats,Dominican Republic,1,6,7,4,16,20,18.1257326007326,0.0039743008258787075,0.005405405405405406,0.032432432432432434,0.01891891891891892
Goats,Lao People's Democratic Republic,3,4,7,12,8,20,208.02741563991563,0.010682476724603096,0.016216216216216217,0.021621621621621623,0.01891891891891892
Goats,Montenegro,6,1,7,16,1,17,10.265782828282825,0.02925745483447971,0.032432432432432434,0.005405405405405406,0.01891891891891892
Goats,Philippines,6,1,7,31,1,32,4.381875477463712,0.022439648910810576,0.032432432432432434,0.005405405405405406,0.01891891891891892
Goats,Sweden,2,5,7,5,12,17,29.83095238095238,0.018184532012604566,0.010810810810810811,0.02702702702702703,0.01891891891891892
Goats,Trinidad and Tobago,4,3,7,23,9,32,135,0.018481615580097272,0.021621621621621623,0.016216216216216217,0.01891891891891892
Goats,Afghanistan,2,4,6,3,5,8,102.96626103365232,0.008200959580637924,0.010810810810810811,0.021621621621621623,0.016216216216216217
Goats,Algeria,5,1,6,10,1,11,1.0909090909090908,0.031022710774802526,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Cameroon,5,1,6,5,6,11,0,0.009048678223736341,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Chile,1,5,6,1,17,18,63.1273199023199,3.462455027780643e-4,0.005405405405405406,0.02702702702702703,0.016216216216216217
Goats,Finland,5,1,6,7,2,9,0.7018115942028986,0.02632769589605896,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Guinea,6,0,6,15,0,15,0,0.011952899786547386,0.032432432432432434,0,0.016216216216216217
Goats,Iraq,5,1,6,10,1,11,12.841819291819293,0.05649000287539981,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Kyrgyzstan,2,4,6,2,35,37,303.62781385281386,0.0028120505432835297,0.010810810810810811,0.021621621621621623,0.016216216216216217
Goats,Mozambique,3,3,6,16,3,19,357.5576697457133,0.004905724178089401,0.016216216216216217,0.016216216216216217,0.016216216216216217
Goats,Nepal,5,1,6,34,9,43,0,0.012654307422175543,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Togo,5,1,6,23,3,26,0,0.01630469469532726,0.02702702702702703,0.005405405405405406,0.016216216216216217
Goats,Barbados,2,3,5,5,9,14,0,0.0057762727427778824,0.010810810810810811,0.016216216216216217,0.013513513513513514
Goats,Colombia,4,1,5,8,1,9,88.48845598845598,0.005537217577301383,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,El Salvador,4,1,5,6,1,7,146,0.0012230928127608686,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Grenada,4,1,5,16,1,17,120.30158730158728,0.005653525537884281,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Malawi,4,1,5,17,1,18,29.460267510267506,0.007901727637660422,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Mauritius,5,0,5,23,0,23,0,0.009628573460419034,0.02702702702702703,0,0.013513513513513514
Goats,Nicaragua,3,2,5,3,2,5,120.01228391491553,5.181670364909271e-4,0.016216216216216217,0.010810810810810811,0.013513513513513514
Goats,North Macedonia,4,1,5,23,1,24,438.9905122655123,0.06486147272580764,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Saint Vincent and the Grenadines,4,1,5,7,3,10,5,0.0027349486677376443,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Tunisia,4,1,5,4,1,5,175.41079753579754,0.014074810915880772,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Venezuela (Bolivarian Republic of),4,1,5,5,1,6,32.404761904761905,0.005259013429799474,0.021621621621621623,0.005405405405405406,0.013513513513513514
Goats,Chad,1,3,4,2,3,5,1,3.4112399123710773e-4,0.005405405405405406,0.016216216216216217,0.010810810810810811
Goats,"China, Hong Kong SAR",3,1,4,18,1,19,48.56363130226679,0.0036330723295845157,0.016216216216216217,0.005405405405405406,0.010810810810810811
Goats,Comoros,3,1,4,26,1,27,47.21666666666666,0.017947271448133656,0.016216216216216217,0.005405405405405406,0.010810810810810811
Goats,Costa Rica,2,2,4,2,2,4,98.44171384171382,0.0016089927505677157,0.010810810810810811,0.010810810810810811,0.010810810810810811
Goats,Ecuador,4,0,4,13,0,13,0,0.004339674707038241,0.021621621621621623,0,0.010810810810810811
Goats,Eritrea,2,2,4,2,6,8,6.699603174603174,0.004055871269230922,0.010810810810810811,0.010810810810810811,0.010810810810810811
Goats,Guatemala,3,1,4,11,2,13,0,0.005823382009394404,0.016216216216216217,0.005405405405405406,0.010810810810810811
Goats,Madagascar,2,2,4,3,12,15,190.49999999999997,0.00102982989673304,0.010810810810810811,0.010810810810810811,0.010810810810810811
Goats,Malta,2,2,4,5,4,9,6.75,0.02128788338172226,0.010810810810810811,0.010810810810810811,0.010810810810810811
Goats,Mauritania,4,0,4,7,0,7,0,0.011886094639110124,0.021621621621621623,0,0.010810810810810811
Goats,Norway,3,1,4,11,1,12,11.361904761904759,0.008920694442223655,0.016216216216216217,0.005405405405405406,0.010810810810810811
Goats,Panama,4,0,4,9,0,9,0,0.004088115937641977,0.021621621621621623,0,0.010810810810810811
Goats,Peru,3,1,4,8,1,9,17.940909090909095,3.937380925055275e-4,0.016216216216216217,0.005405405405405406,0.010810810810810811
Goats,Tajikistan,4,0,4,19,0,19,0,0.00605337418469445,0.021621621621621623,0,0.010810810810810811
Goats,Antigua and Barbuda,1,2,3,6,3,9,0,0.005961451238818056,0.005405405405405406,0.010810810810810811,0.008108108108108109
Goats,Belize,2,1,3,2,1,3,11.495238095238093,0.0012441867357509023,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Cambodia,3,0,3,5,0,5,0,0.003300879105377917,0.016216216216216217,0,0.008108108108108109
Goats,Congo,2,1,3,3,1,4,128,5.986179615579285e-4,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Dominica,2,1,3,3,1,4,128,0.0012176793948439155,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Gabon,3,0,3,13,0,13,0,0.0023758955894602083,0.016216216216216217,0,0.008108108108108109
Goats,Guyana,2,1,3,9,1,10,4,0.007649791409975028,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Honduras,1,2,3,1,3,4,15,2.2989387242265136e-5,0.005405405405405406,0.010810810810810811,0.008108108108108109
Goats,Mongolia,2,1,3,2,1,3,71.55238095238093,0.00571350481687447,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Morocco,3,0,3,11,0,11,0,0.048305510153548226,0.016216216216216217,0,0.008108108108108109
Goats,Seychelles,2,1,3,4,1,5,45.56190476190476,0.052062512717990964,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,South Sudan,2,1,3,4,1,5,97.09662698412698,0.003151066622670362,0.010810810810810811,0.005405405405405406,0.008108108108108109
Goats,Suriname,3,0,3,5,0,5,0,0.00314739957748037,0.016216216216216217,0,0.008108108108108109
Goats,Turkmenistan,3,0,3,4,0,4,0,0.007120589930498393,0.016216216216216217,0,0.008108108108108109
Goats,Zimbabwe,3,0,3,22,0,22,0,0.005038551389851363,0.016216216216216217,0,0.008108108108108109
Goats,Bahamas,2,0,2,9,0,9,0,0.007994763744046838,0.010810810810810811,0,0.005405405405405406
Goats,Democratic People's Republic of Korea,2,0,2,6,0,6,0,0.003964703197665164,0.010810810810810811,0,0.005405405405405406
Goats,Equatorial Guinea,2,0,2,3,0,3,0,0.008242987377541802,0.010810810810810811,0,0.005405405405405406
Goats,Eswatini,1,1,2,11,7,18,0,0.003652482896438101,0.005405405405405406,0.005405405405405406,0.005405405405405406
Goats,Fiji,2,0,2,4,0,4,0,0.0011199429692411997,0.010810810810810811,0,0.005405405405405406
Goats,Haiti,2,0,2,7,0,7,0,0.0014417835832181548,0.010810810810810811,0,0.005405405405405406
Goats,Jamaica,1,1,2,4,1,5,0,0.003974300825878701,0.005405405405405406,0.005405405405405406,0.005405405405405406
Goats,Lesotho,1,1,2,8,8,16,0,0.0026563511974095236,0.005405405405405406,0.005405405405405406,0.005405405405405406
Goats,Maldives,2,0,2,20,0,20,0,0.006879556954141085,0.010810810810810811,0,0.005405405405405406
Goats,Marshall Islands,2,0,2,2,0,2,0,1.6690992818149835e-4,0.010810810810810811,0,0.005405405405405406
Goats,Saint Lucia,2,0,2,5,0,5,0,0.00550680717263471,0.010810810810810811,0,0.005405405405405406
Goats,Serbia and Montenegro,2,0,2,2,0,2,0,0.007787625398309249,0.010810810810810811,0,0.005405405405405406
Goats,Timor-Leste,2,0,2,3,0,3,0,9.628136416182356e-4,0.010810810810810811,0,0.005405405405405406
Goats,Bhutan,1,0,1,1,0,1,0,4.749263268669081e-4,0.005405405405405406,0,0.002702702702702703
Goats,Cabo Verde,1,0,1,1,0,1,0,0.004098412642626186,0.005405405405405406,0,0.002702702702702703
Goats,Central African Republic,1,0,1,1,0,1,0,1.1251689148075553e-5,0.005405405405405406,0,0.002702702702702703
Goats,"China, Macao SAR",1,0,1,6,0,6,0,6.030386194794977e-4,0.005405405405405406,0,0.002702702702702703
Goats,Cook Islands,1,0,1,1,0,1,0,8.120646090700318e-5,0.005405405405405406,0,0.002702702702702703
Goats,Cuba,1,0,1,1,0,1,0,3.4198013052680305e-4,0.005405405405405406,0,0.002702702702702703
Goats,Faroe Islands,1,0,1,2,0,2,0,9.88065172365062e-4,0.005405405405405406,0,0.002702702702702703
Goats,Liberia,1,0,1,3,0,3,0,0.001957161878382674,0.005405405405405406,0,0.002702702702702703
Goats,Nauru,1,0,1,3,0,3,0,5.116859868556594e-4,0.005405405405405406,0,0.002702702702702703
Goats,New Caledonia,1,0,1,2,0,2,0,1.6241292181400495e-4,0.005405405405405406,0,0.002702702702702703
Goats,Paraguay,1,0,1,1,0,1,0,4.286082726573457e-5,0.005405405405405406,0,0.002702702702702703
Goats,Saint Kitts and Nevis,1,0,1,2,0,2,0,0.001987150412939353,0.005405405405405406,0,0.002702702702702703
Goats,Tonga,1,0,1,1,0,1,0,8.120646090700306e-5,0.005405405405405406,0,0.002702702702702703
Goats,Tuvalu,1,0,1,1,0,1,0,3.3204389967619126e-4,0.005405405405405406,0,0.002702702702702703
Goats,Uruguay,1,0,1,1,0,1,0,3.4624550277806475e-4,0.005405405405405406,0,0.002702702702702703
Goats,Vanuatu,1,0,1,1,0,1,0,1.7056199561855365e-4,0.005405405405405406,0,0.002702702702702703
Rabbits and hares,France,32,84,116,163,449,612,2292.035093487262,1,0.2,0.525,0.3625
Rabbits and hares,Netherlands (Kingdom of the),42,70,112,171,386,557,1403.9098244087068,0.9076748930765581,0.2625,0.4375,0.35
Rabbits and hares,United States of America,42,47,89,168,212,380,1971.9971162884497,0.8124416981355372,0.2625,0.29375,0.278125
Rabbits and hares,Spain,26,58,84,112,179,291,1925.4373188923773,0.7231839050249694,0.1625,0.3625,0.2625
Rabbits and hares,United Kingdom of Great Britain and Northern Ireland,23,54,77,85,174,259,2568.1897121985103,0.5683104189618344,0.14375,0.3375,0.240625
Rabbits and hares,United Arab Emirates,33,36,69,111,81,192,1619.2230242506978,0.625201674313755,0.20625,0.225,0.215625
Rabbits and hares,Germany,28,35,63,102,178,280,848.6967457086508,0.6762861217425428,0.175,0.21875,0.196875
Rabbits and hares,Belgium,14,47,61,117,180,297,702.5862594992391,0.8030647155758018,0.0875,0.29375,0.190625
Rabbits and hares,Ecuador,37,24,61,122,37,159,2176.4926536017924,0.405725037899211,0.23125,0.15,0.190625
Rabbits and hares,Czechia,15,43,58,76,212,288,930.5577259612787,0.4375699908056951,0.09375,0.26875,0.18125
Rabbits and hares,Italy,23,32,55,118,129,247,453.76056208509874,0.6931610189502584,0.14375,0.2,0.171875
Rabbits and hares,Hungary,12,34,46,50,99,149,757.659987343313,0.3366041783624342,0.075,0.2125,0.14375
Rabbits and hares,Thailand,22,24,46,58,68,126,851.2933882426779,0.34409535004751046,0.1375,0.15,0.14375
Rabbits and hares,Singapore,20,19,39,80,45,125,536.1840468739914,0.4520709527693419,0.125,0.11875,0.121875
Rabbits and hares,Canada,23,13,36,70,43,113,736.2175617450648,0.4161414890175096,0.14375,0.08125,0.1125
Rabbits and hares,Indonesia,15,21,36,32,59,91,495.04597772990155,0.20604870574658596,0.09375,0.13125,0.1125
Rabbits and hares,Denmark,22,13,35,87,34,121,393.5132313519635,0.5436170377697792,0.1375,0.08125,0.109375
Rabbits and hares,Republic of Korea,17,15,32,51,27,78,237.49108075073548,0.29233782035491623,0.10625,0.09375,0.1
